,translation
3837,"{'prefix': 'translate English to Hinglish: ', 'input': ""I've gotta say it though.  Some of the names make me laugh.  Hiccup, Stoick the Vast, Gobber"", 'target': 'Waise mujhe bolna padega. Kuch naam sun ke hasi aajati hai. Hiccup, Stoick the Vast, Gobber.'}"
3838,"{'prefix': 'translate English to Hinglish: ', 'input': 'I know they are too funny.  Hiccup is a great nickname though.', 'target': 'Mujhe pata hai bahut funny hai. waise Hiccup bahut badhiya nickname hai.'}"
3839,"{'prefix': 'translate English to Hinglish: ', 'input': 'Did your description just go away?  Mine did.', 'target': 'Kya tumhara description chale gaya ? Mera gaya.'}"
3840,"{'prefix': 'translate English to Hinglish: ', 'input': ""Nope, I'm a slow reader though."", 'target': 'Nope, Main waise slow reader hu.'}"
3841,"{'prefix': 'translate English to Hinglish: ', 'input': 'No worries.', 'target': 'koi chinta nahi'}"
3842,"{'prefix': 'translate English to Hinglish: ', 'input': ""So you can't read the bit about a Caudal fin.  That's bit of toothless that tore off."", 'target': 'to kya tum caudal fin ke bare me thora par nahi sakte ,yah thora toothless v tore off'}"
3843,"{'prefix': 'translate English to Hinglish: ', 'input': ""I can't see it, but I remember.  Poor toothless."", 'target': 'mai dekh nahi saktalekin mujhe yad hai .bechara toothless'}"
3844,"{'prefix': 'translate English to Hinglish: ', 'input': ""I've got to google that.  I really do love this movie.  98% it's nice to know I like a movie others do to."", 'target': 'maine ye google me paya.muje ye moive vastav me pasand hai,98% ye achi hai  muje pasand hai dusro ka pata nahi'}"
3845,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes.  That is a really high rating.  It has a great harmonious message at the end which is inspiring', 'target': 'ha .ye vastav me heigh rating hai.ant me bahut acha  inspiring sandesh hai'}"
3846,"{'prefix': 'translate English to Hinglish: ', 'input': ""Reckon we're supposed to keep going.  Stoick straps toothless to the ship and goes off to fight the mega-dragon.  I've kind of felt that this was an old trope, but still works a bit."", 'target': 'reackon sayad  ham  dekhane jaye toothless maga -dragon se lara. muje lagaa ye yek old trope lekin ye thora kam kar gaya'}"
3847,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think we have to remember that is is for kids.  The fight scenes are really done well.', 'target': 'hame  yad rakhana chayiye ki ye bachho ke liye hai.fight seen bahut acche the'}"
3848,"{'prefix': 'translate English to Hinglish: ', 'input': ""You're right.  That first critic says something about the areal battles being too much, but honestly I loved them.  I'm a grown man but still a kid at heart."", 'target': 'tum sahi te,phale critic ne kaha larai  jarurt se jayada ,lakin muje  ye pasan ayi.mai bara admi hu lekin mera dil bacche ka hai'}"
3849,"{'prefix': 'translate English to Hinglish: ', 'input': 'Aerial* sry', 'target': 'Aerial sry'}"
3850,"{'prefix': 'translate English to Hinglish: ', 'input': 'I agree.  The critics need to remember the child within.', 'target': 'mai sahamat hu ,critic ko apne ander ke bachhe ko yad rakna chahiye'}"
3851,"{'prefix': 'translate English to Hinglish: ', 'input': 'I knew what you meant.', 'target': 'Mujhe jantha tumhaara matalab pata tha.'}"
3852,"{'prefix': 'translate English to Hinglish: ', 'input': 'The finish conversation button came up.  Have a great afternoon!', 'target': 'Khatam vaartaalaap button aaya....aapaka dopahar achchha beete!'}"
3853,"{'prefix': 'translate English to Hinglish: ', 'input': 'You too.', 'target': 'Aap bhi'}"
3854,"{'prefix': 'translate English to Hinglish: ', 'input': 'The imitation game is a great movie', 'target': 'imitation game bahoot aachi movie hai'}"
3855,"{'prefix': 'translate English to Hinglish: ', 'input': ""Hey! How's it going?"", 'target': 'hey kya haal chaal hein?'}"
3856,"{'prefix': 'translate English to Hinglish: ', 'input': 'How did you like Iron Man?', 'target': 'are iron man ko kaise pasand aaya?'}"
3857,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hi! I like the movie', 'target': 'hi.. muje is movie ko pasand hein'}"
3858,"{'prefix': 'translate English to Hinglish: ', 'input': 'I thought it was fun too.', 'target': 'haan thoda fun bhi hein yar'}"
3859,"{'prefix': 'translate English to Hinglish: ', 'input': 'What was your favorite character?', 'target': 'tumhara favorite character kon tha?'}"
3860,"{'prefix': 'translate English to Hinglish: ', 'input': 'Ofcourse it is Tony', 'target': 'nishchit roop se wo Tony hai'}"
3861,"{'prefix': 'translate English to Hinglish: ', 'input': ""He's hard to beat I must admit."", 'target': 'Use harana mushkil hai main ye manta hun.'}"
3862,"{'prefix': 'translate English to Hinglish: ', 'input': 'What was your favorite character ?', 'target': 'tumhara favorite character kon tha?'}"
3863,"{'prefix': 'translate English to Hinglish: ', 'input': 'Probably Tony as well - he cracks me up with his deadpan humor.', 'target': 'Probably tony bhi bahut accha hai - usne mujhe apne deadpan humar se crack kar diya'}"
3864,"{'prefix': 'translate English to Hinglish: ', 'input': ""I actually think it's the humor that helps the movie work out."", 'target': 'mujhe actually lagta hai ki wo humor hi tha jis se movie ko work out karne me help mili'}"
3865,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes he has very good humor and acts with ease', 'target': 'Han uske pass bahut accha humor hai aur wo bahut ease se work karta hai'}"
3866,"{'prefix': 'translate English to Hinglish: ', 'input': 'What element of the movie did you prefer, besides the humor?', 'target': 'Humor ke alawa, tum movie ka kon sa element prefer karoge?'}"
3867,"{'prefix': 'translate English to Hinglish: ', 'input': 'Action sequences. I like the second movie out of all three parts', 'target': 'Action sequences, mujhe teeno parts me se second movie pasand aayi'}"
3868,"{'prefix': 'translate English to Hinglish: ', 'input': 'First movie looks more like a documentary/war', 'target': 'Pehli movie bahut had tak documentary/war jaisi pratit hui'}"
3869,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, the action sequence are pretty good. Love the flying suit!', 'target': 'han, action sequence kafi ache hai. love udne wala suit.'}"
3870,"{'prefix': 'translate English to Hinglish: ', 'input': 'Right. But it was a good way to establish the back story.', 'target': 'sahi. par yeh pichli story establish krne ka acha tarika tha'}"
3871,"{'prefix': 'translate English to Hinglish: ', 'input': 'second part is my favorite with all sports cars in action, upgraded suit', 'target': 'dusra part mera pasandida hai jisme sports cars aciton mai hai, upgraded suit hai'}"
3872,"{'prefix': 'translate English to Hinglish: ', 'input': 'yeah ', 'target': 'han'}"
3873,"{'prefix': 'translate English to Hinglish: ', 'input': 'I know! All those shiny toys.', 'target': 'muje pata hai! sab chamkne wale khilono k bare mai.'}"
3874,"{'prefix': 'translate English to Hinglish: ', 'input': 'Usually, I', 'target': 'jaydatar, mai'}"
3875,"{'prefix': 'translate English to Hinglish: ', 'input': 'm not that big on gadgets like that, but t hey really make it work.', 'target': 'mai uss tarah k gadgets par utna bda nai hu, par yeah sach mai kam karta hai.'}"
3876,"{'prefix': 'translate English to Hinglish: ', 'input': ""I think it's the sort of aesthetics they went for that works for me."", 'target': 'mujhe lagta hai jo mere liye kam karte hain woh aesthetics ki tarah hai'}"
3877,"{'prefix': 'translate English to Hinglish: ', 'input': 'are you expecting another part?', 'target': 'kya tumhe lagta hai dusra part aye ga?'}"
3878,"{'prefix': 'translate English to Hinglish: ', 'input': 'sequel', 'target': 'parinam'}"
3879,"{'prefix': 'translate English to Hinglish: ', 'input': 'Probably. They made so much money with those movies, why would they stop?', 'target': 'Shayad. Unhone un movies se kafi paise bana liye, ve kyun rukenge?'}"
3880,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think they made a billion dollars with those movies', 'target': 'Mujhe lagta hai unhone un movies se bees billion dollars bana liye'}"
3881,"{'prefix': 'translate English to Hinglish: ', 'input': 'yeah.', 'target': 'haan.'}"
3882,"{'prefix': 'translate English to Hinglish: ', 'input': 'What do you think of the flirt/love sub story with Gwyneth Paltrow?', 'target': 'Tum Gwyneth Paltrow ke sath flirt/love sub story ka kya sochte ho?'}"
3883,"{'prefix': 'translate English to Hinglish: ', 'input': ""Honestly I don't remember that one..remind me where exactly it happened"", 'target': 'Sach mein mujhe veh yaad nahi..mujhe yaad karwao yeh kahan hui thi'}"
3884,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think toward the end. I thought it was unnecessary.', 'target': 'Main sachti hu ant ki taraf. Mujhe lagta hai yeh jaroori nahi.'}"
3885,"{'prefix': 'translate English to Hinglish: ', 'input': 'But you can see the love story coming from the start.', 'target': 'Lekin tum us prem kahani ko dekh sakte ho jo shuru se shuru hui.'}"
3886,"{'prefix': 'translate English to Hinglish: ', 'input': 'I find it annoying when they feel they have to add love stories to everything.', 'target': 'Jab unko lagta hai ki unhe har cheez mein prem kahani daal deni chaiye tab mujhe chid hoti hai.'}"
3887,"{'prefix': 'translate English to Hinglish: ', 'input': 'But her character still works besides the flirting.', 'target': 'Par uska charitra flirting ke baad bhi chalega.'}"
3888,"{'prefix': 'translate English to Hinglish: ', 'input': ""See that's why I only remember war thing"", 'target': 'Dekho isilye mujhe sirf ladai ki cheeze yaad hai'}"
3889,"{'prefix': 'translate English to Hinglish: ', 'input': ""I know - it's more fun to watch, more action-oriented."", 'target': 'mujhe pata hai action-oriented dekhne me jyada mazha aata hai'}"
3890,"{'prefix': 'translate English to Hinglish: ', 'input': ""What about the technology in the movies - do you like the way it's presented?"", 'target': 'movies ke technology ke baare mein kya - kya tumhe pasand hai jis tarah se woh present kiye jate hai?'}"
3891,"{'prefix': 'translate English to Hinglish: ', 'input': 'I loved the electro magnet in his heart.', 'target': 'mujhe uske dil pe lagi electro magnet se pyaar tha'}"
3892,"{'prefix': 'translate English to Hinglish: ', 'input': 'oh by the way, I love his attitude in serious fights, humor with music', 'target': 'oh waise bhi, mujhe pasand hai uska attitude serious fights mein, humor music ke saath'}"
3893,"{'prefix': 'translate English to Hinglish: ', 'input': ""I know! He's one of the best actors for super hero movies because he doesn't take himself too seriously."", 'target': 'mujhe pata hai, woh super hero movies mein sabse achcha actor hai kyunki woh apne aap ko seriously nahin leeta.'}"
3894,"{'prefix': 'translate English to Hinglish: ', 'input': 'Gotta go now - fun talking with you!', 'target': 'gotta go now - tumse baat karne mein mazha aaya!'}"
3895,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hi, I just saw a movie', 'target': 'Hi, maine just ek movie dekhi'}"
3896,"{'prefix': 'translate English to Hinglish: ', 'input': 'Oh what movie?', 'target': 'Oh kaunsi movie?'}"
3897,"{'prefix': 'translate English to Hinglish: ', 'input': 'Mean Girls starring Lindsay Lohan', 'target': 'Mean Girls jisme Lindsay Lohan star karti hai'}"
3898,"{'prefix': 'translate English to Hinglish: ', 'input': 'Was it good?', 'target': 'Kya wo acchi thi?'}"
3899,"{'prefix': 'translate English to Hinglish: ', 'input': 'Well, I love High School movies for some reason. But this was exceptional. ', 'target': 'Well kuch reason k liye mujhe High School movies acchi lagti hai. But ye to exceptional thi.'}"
3900,"{'prefix': 'translate English to Hinglish: ', 'input': 'So it was a comedy?', 'target': 'To kya wo ek comedy thi ?'}"
3901,"{'prefix': 'translate English to Hinglish: ', 'input': 'Did it win any awards?', 'target': 'Kya usne koi awards jeete?'}"
3902,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah. Hilarious. It was written by Tina Fey, not to be mistaken for Sarah Palin.', 'target': 'Haan . Hilarious. Tina Fey ne likha hai Sarah palin k liye mistake na karna'}"
3903,"{'prefix': 'translate English to Hinglish: ', 'input': 'Oh I love comedies, who else was in the movie?', 'target': 'Oh mujhe comedies bahut pasand hai aur kaun tha us movie me ?'}"
3904,"{'prefix': 'translate English to Hinglish: ', 'input': ""i didn't recognize anyone else. Lindsay's always in the news, so I know her. "", 'target': 'Mujhe aur koi pehchan me nahi aaya. Lindsay hamesha news me rahti hai, to wo mujhe pata hai'}"
3905,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yeah she's in a lot of good movies"", 'target': 'Haan wo kaafi achi movies me hai'}"
3906,"{'prefix': 'translate English to Hinglish: ', 'input': 'I dunno about awards, but I read that the critics loved it.', 'target': 'Awards ka to pata nahi, but main padha hai k critics ko kaafi pasand aayi.'}"
3907,"{'prefix': 'translate English to Hinglish: ', 'input': ""Nice, I'm looking for a good movie to watch, do  you recommend this one?"", 'target': 'Nice, main ek acchi movie dhund raha hu dekhne k liye , kya tum ise recommend karoge?'}"
3908,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yeah, but she's also famous for real life stuff...wild personal life. Sounds like she'll be POTUS one day"", 'target': 'Haan but wo real life k liye bhi famous hai, wild personal life. Lagta hai wo ek din POTUS banegi.'}"
3909,"{'prefix': 'translate English to Hinglish: ', 'input': ""I'd recommend it. Besides being a teen movie, its a great conversational flick"", 'target': 'Main to recommend karunga. Teen movie hone k sath sath bahut achi conversational movie hai.'}"
3910,"{'prefix': 'translate English to Hinglish: ', 'input': 'she seems just like all the other young actresses', 'target': 'Wo to sabhi young actress type ki lagti hai'}"
3911,"{'prefix': 'translate English to Hinglish: ', 'input': 'so is it suitable to watch with children do you think?', 'target': 'To kya tumhe lagta hai  ye movie baccho k sath dekhne k liye theek hai ?'}"
3912,"{'prefix': 'translate English to Hinglish: ', 'input': ""or do you think it'd be better for a date night movie"", 'target': 'Ya phir ye date night movie k hisaab se better hai?'}"
3913,"{'prefix': 'translate English to Hinglish: ', 'input': ""There's some dark comedy involved. At one point, one of the Mean Girls is struck by a bus. So more date night than family one. "", 'target': 'Thodi dark comedy involved hai. Ek point me Mean Girls me se ek ko bus thok deti hai. To family night se jyada Date night k liye hai.'}"
3914,"{'prefix': 'translate English to Hinglish: ', 'input': 'oh that sounds traumatic', 'target': 'oh, jo traumatic lagata hai'}"
3915,"{'prefix': 'translate English to Hinglish: ', 'input': 'are there any scary parts?', 'target': 'kya koi scary parts hisse hain?'}"
3916,"{'prefix': 'translate English to Hinglish: ', 'input': ""i'm a total wuss"", 'target': 'meh total weak hai'}"
3917,"{'prefix': 'translate English to Hinglish: ', 'input': 'Regarding awards, it is listed by Rotten Tomatoes as one of the Top 50 Teen Comedies.', 'target': 'Puraskaaron ke sambandh mein, ise top 50 teen comedies mein se ek ke roop mein rotten tomatoes dvaara soocheebaddh kiya gaya hai.'}"
3918,"{'prefix': 'translate English to Hinglish: ', 'input': ""No scary parts. Don't worry."", 'target': 'koi daraavana hissa nahin. chinta mat karo'}"
3919,"{'prefix': 'translate English to Hinglish: ', 'input': 'wow so it should be a good time then', 'target': 'vaah to yah ek achchha samay hona chaahie'}"
3920,"{'prefix': 'translate English to Hinglish: ', 'input': 'is there anything else i should know?', 'target': 'kya aur kuchh hai jo mujhe jaanana chaahie?'}"
3921,"{'prefix': 'translate English to Hinglish: ', 'input': ""i'm not a fan of gross out humor"", 'target': 'Main sakal haasy ka prashansak nahin hoon'}"
3922,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, its an intelligent take on the genre. Seems to kinda make fun of it too...ends with the Prom...though not like Carrie fyi, since ur a self-described wuss.', 'target': 'Haan, isaka intelligent genre par hai. thora lagata hai ki yah bhee mazedaar hai ... prom ke saath samaapt hota hai ... haalaanki carrie fyi tarah nahin, kyonki ur ek varnit weak hai.'}"
3923,"{'prefix': 'translate English to Hinglish: ', 'input': 'No, no gross-out humor. ', 'target': 'Nahin, koi sakal haasy nahin.'}"
3924,"{'prefix': 'translate English to Hinglish: ', 'input': ""Here's what's interesting. It was based on a non-fiction book"", 'target': 'kya interesting hai ki woh ek no-fiction book par based hai.'}"
3925,"{'prefix': 'translate English to Hinglish: ', 'input': 'oh i love movies based on books', 'target': 'oh muje books par based movie pasand hai'}"
3926,"{'prefix': 'translate English to Hinglish: ', 'input': 'It was based on a book that studied social cliques in high school and their psychological effects on girls. So Tina Fey took that and made it into a comedy. Very unique. ', 'target': 'yeh ek book par based hai jisme high school mai girls ke upar psychological effect par study ki hai islye tina ne le liya aur comedy bana di bhot hi unique hai'}"
3927,"{'prefix': 'translate English to Hinglish: ', 'input': 'sounds interesting', 'target': 'dilchesp lag rhi hai'}"
3928,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hi, I think you should watch LaLa Land. It sounds like it is an amazing movie', 'target': 'haay, mujhe lagata hai ki aapako laala laind dekhana chaahie. aisa lagata hai ki yah ek adbhut philm hai'}"
3929,"{'prefix': 'translate English to Hinglish: ', 'input': 'Who stars in the movie?', 'target': 'movie mein kaun star hai'}"
3930,"{'prefix': 'translate English to Hinglish: ', 'input': 'Ryan Gosling, Emma stone, and John Legend', 'target': 'Ryan Gosling, Emma stone, aur John Legend'}"
3931,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like Ryan Gosling. He is a good actor, but I heard that it was a musical. Is that correct?', 'target': 'mujhe  Ryan Gosling pasand hai. wo acha actor hai,lekin maine suna hai ki wo musical tha. kya ye sahi hai?'}"
3932,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes, it is a musical romatic comedy! It has the best off all the things that make you feel good! Romance,and comedy.', 'target': 'haan, wo musical romatic comedy hai. isme wo sub kuch hai jo aap ko acha mehsoos karayega, romance aur comedy.'}"
3933,"{'prefix': 'translate English to Hinglish: ', 'input': 'I cannot imagine Ryan Gosling in a musical, but I guess it could work.', 'target': 'main Ryan Gosling ko musical mein imagine  nahi kar sakta,lekin shayad ye chalega'}"
3934,"{'prefix': 'translate English to Hinglish: ', 'input': 'Where does the movie take place?', 'target': 'movie  kahan bani hai'}"
3935,"{'prefix': 'translate English to Hinglish: ', 'input': 'He plays as the Jazz pianist, and he falls in love with Emma Stone. It takes place in Los Angeles. ', 'target': 'wo Jazz pianist bana hai aur usko Emma Stone se mohabbat hojaati hai. ye Los Angeles mein hota hai'}"
3936,"{'prefix': 'translate English to Hinglish: ', 'input': 'Is Emma Stone playing an artist also?', 'target': 'kya Emma Stone bhi artist play kar rahi hai?'}"
3937,"{'prefix': 'translate English to Hinglish: ', 'input': 'She is a aspiting actress in this film. They are both pursuing their dreams. ', 'target': 'wo film mein aspiting actress hai, dono apne khawab pursue kar rahe hain'}"
3938,"{'prefix': 'translate English to Hinglish: ', 'input': 'What part does John Legend play?', 'target': 'John Legend kaunsa part play kar raha hai?'}"
3939,"{'prefix': 'translate English to Hinglish: ', 'input': 'I am not sure what part he pays. In the first part Ryan Gosling is at a party and he plays a cover of I Ran (So far Away), he feels like the song is an isult for a serious musician', 'target': 'muje yaad nahi ki voh kya part me pay kara hoga. pehla part mein toh Ryan Gosling party mein they aur I Ran ko play kar rahe the, lagtha tha ki voh song kisi serious musician ko insult kar rahe hein'}"
3940,"{'prefix': 'translate English to Hinglish: ', 'input': 'What is the time period of the movie? Is it a modern story?', 'target': 'Kis time period ka movie hey yar? Modern story hein kya?'}"
3941,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes I think it is modern time period', 'target': 'haan yar yeh toh modern time period ki hoga'}"
3942,"{'prefix': 'translate English to Hinglish: ', 'input': 'Have you seen the movie?', 'target': 'kya tu is movie ko dekha kya?'}"
3943,"{'prefix': 'translate English to Hinglish: ', 'input': 'No I have not seen it yet, I want to though. I want to know if they stay together or they have a struggle with their relationship', 'target': 'nahi yar, bas soch raha hoon ki dekhen. muje yaha patha chalna hey ki agar voh dono mil jaathe ya aapas me struggle karte unka relationship'}"
3944,"{'prefix': 'translate English to Hinglish: ', 'input': 'Relationships are tough. I wonder how the two characters handle theirs.', 'target': 'Relationship toh tough hei yar. mein toh aacharya huva ki voh dono kaise yeh handle karte'}"
3945,"{'prefix': 'translate English to Hinglish: ', 'input': 'Emma who plays Mia, writes her own one women play. That sound interesting! Ryan who is playing Sebastian is performing regualry at a club and they move in together. I am thinking they sound like a fun couple.', 'target': 'Emma jo Mia ka role play kiya voh apni aap hi yek women ko play kiya. voh toh bada interesting hey! Ryan jo Sebastian ka role play kiya voh regularly yek club mein perform kar rahe they aur dono move kiya. muje lagtha hein ki dono fun couple hein.'}"
3946,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you know what the play is about?', 'target': 'aap ko patha hein ki yeh play konsa baare mein hein?'}"
3947,"{'prefix': 'translate English to Hinglish: ', 'input': 'No, sadly I do not know what it is about. I do know that Sebastian does not enjoy the music his band plays in ', 'target': 'nahi yar, sadly muje iske baare mein kuch patha nahi. lakin yeh toh patha ki sebastian ko uska music band ka play bilkul pasand nahi aaya'}"
3948,"{'prefix': 'translate English to Hinglish: ', 'input': 'Is there alot of dancing also?', 'target': 'kya kahi dancing bhi hein kya?'}"
3949,"{'prefix': 'translate English to Hinglish: ', 'input': 'I am not sure on that, but I would think there is. Sounds like it is filled with music! I love a good musical', 'target': 'main us par sure nahi hun, but mujhe lagta hai ki wanha hai. Pratit hota hai jaise ye music se bhara hua hai! Mujhe good musical se pyaar hai'}"
3950,"{'prefix': 'translate English to Hinglish: ', 'input': 'I do too, if it is done well.', 'target': 'main bhi karta hun, if ise acche se kiya jaye.'}"
3951,"{'prefix': 'translate English to Hinglish: ', 'input': 'Does Emma Stone sing as well?', 'target': 'kya Emma stone bhi accha sing kar sakti hai?'}"
3952,"{'prefix': 'translate English to Hinglish: ', 'input': 'When their band has the first tour Mis and Sebastian get into an argument! He thinks she wants him to be unsuccessful', 'target': 'Jab unke band ka first tour tha, Mis aur Sebastian argument me pad gaye! Use lagta hai ki wo use unsuccessful karna chahti hai.'}"
3953,"{'prefix': 'translate English to Hinglish: ', 'input': ""That doesn't bode well for the relationship."", 'target': 'ye relanship ke liye acchi bode nahi hai.'}"
3954,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think she is just an aspiring actress, not a singer. He misses her first play where noone shows up, and she owes the theater money and moves to Nevada since she can not pay. Getting very interesting!', 'target': 'Mujhe lagta hai wo ek aspiring actress hai, na ki singer. Wo apna first play miss karti hai janha koi dekhne wala nahi hoga tha, aur wah theater ke money ko owes karke Nevada chali jaati hai kyunki wo pay nahi kar sakti. Ye bada interesting ho gaya.'}"
3955,"{'prefix': 'translate English to Hinglish: ', 'input': 'Does he go with her to Nevada?', 'target': 'Kya wo uske saath Nevada gaya?'}"
3956,"{'prefix': 'translate English to Hinglish: ', 'input': 'No, she is mad and not forgiving him for missing her play. Her first play sounds like it was a bust', 'target': 'No, wo mad thi aur usne use play ko miss karne ke liye forgive nahi kiya. Uska first play aisa laga jaise wo bust ho gaya ho.'}"
3957,"{'prefix': 'translate English to Hinglish: ', 'input': 'It sounds like it. Writing plays must be difficult. Sounds like she took it hard.', 'target': 'Aisa lagta hai ki wo accha hai. Play writing difficult hoga. Aisa lagta hai usne use hard liya hai.'}"
3958,"{'prefix': 'translate English to Hinglish: ', 'input': 'John Legend plays Keith, he is a band member. I bet hes a great bank member!', 'target': 'John Legend ne keith ka role play kiya, wo ek band member hai. Me bet karta hun ki wo ek great bank member hai.'}"
3959,"{'prefix': 'translate English to Hinglish: ', 'input': 'I bet you are right.', 'target': 'Main bet lga skta huin ki tum sahi ho.'}"
3960,"{'prefix': 'translate English to Hinglish: ', 'input': 'I am sure she just did not have enough experience for the play writing and how to execute the play and promote it. ', 'target': 'Main sure huin ki usse enough experience  nhi hai play likhne ka or use execute or promote krne ka.'}"
3961,"{'prefix': 'translate English to Hinglish: ', 'input': 'Well, this sounds like an interesting movie. Thanks for all the information.', 'target': 'Khair, ye ek interesting movie lagti hai. Thanks sabhi information ke liye.'}"
3962,"{'prefix': 'translate English to Hinglish: ', 'input': 'I do hope you will see it. I want to see how the realtionship plays out during the film. ', 'target': 'Main hope krta huin ki tum isse dekhoge. Main dekhna chahta huin ki realtionship kaise chlta hai film mein.'}"
3963,"{'prefix': 'translate English to Hinglish: ', 'input': 'Sounds great.', 'target': 'Bahut badia lagta hai.'}"
3964,"{'prefix': 'translate English to Hinglish: ', 'input': 'The Inception was given a Rotten Tomatoes rating of 86%.', 'target': 'The Inception ko 86% ka Rotten Tomatoes rating given he.'}"
3965,"{'prefix': 'translate English to Hinglish: ', 'input': 'I see Leonardo DiCaprio starred in it as well as Joseph Gordon-Levitt, Ellen Page and Tom Hardy.', 'target': 'me dekha  Leonardo DiCaprio isme starred he as well as Joseph Gordon-Levitt, Ellen Page aur Tom Hardy.'}"
3966,"{'prefix': 'translate English to Hinglish: ', 'input': ""86% is a fair rating.  I felt that this movie was excellent but somewhat 'heady'.  I could see why it isn't everyone's cup of tea.  What rating would you give Inception?"", 'target': '86% fair rating he. Mujhe laga ki ye movie excellent he but somewhat ""heady"" he.me dekh sakta hu ki kyu ye everyone ka cup of tea he.Tum Inception ko kya rating dete?'}"
3967,"{'prefix': 'translate English to Hinglish: ', 'input': 'I agree. 86% seems fair. ', 'target': 'me agree hu. 86% fair lagti he.'}"
3968,"{'prefix': 'translate English to Hinglish: ', 'input': 'There were some interesting characters in this movie. What character did you relate to most?', 'target': 'Is movie me kuch interesting character the.Kis character se tum sabse adhik relate karte ho?'}"
3969,"{'prefix': 'translate English to Hinglish: ', 'input': 'Leonardo DiCaprio was compelling in the role of Dom.  The Inception seems like a tailor fit role for DiCaprio.  I enjoyed his performance but found that the plot was so inventive that I had a hard time relating directly to any of the characters.  It seemed too divorced from reality.', 'target': 'Leonardo DiCaprio, Dom ke role me Compelling tha.The Inception ka role lagta he ki DiCaprio ke liye tailor fit role tha.mene uska performance enjoy kiya but  mujhe laga ki role itna inventive tha ki kis bhi character se directly  relate karna mere liye  hard he.'}"
3970,"{'prefix': 'translate English to Hinglish: ', 'input': 'Did this movie make you ponder the origins of your own thoughts?', 'target': 'Kya is movie ne tumhe tumhari soch ke baare mein sochne pe majboor kiya?'}"
3971,"{'prefix': 'translate English to Hinglish: ', 'input': 'Well, it was interesting, to say the least. The idea of planting something into another persons subconscious made me think for sure. ', 'target': 'Well, kam bolna interesting tha. Kisi dusre ke subconscious mein kuch plant karne ke idea nei mujhe sure kar diya.'}"
3972,"{'prefix': 'translate English to Hinglish: ', 'input': 'It was pretty ""out there"".', 'target': 'Bahar bahut sunder h.'}"
3973,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you like scientific movies?', 'target': 'Kya tumhe scientific movies h?'}"
3974,"{'prefix': 'translate English to Hinglish: ', 'input': 'I adore them.  The more ""out there"" the better.  ', 'target': 'I unse pyar h. Bahar bahut better h.'}"
3975,"{'prefix': 'translate English to Hinglish: ', 'input': 'Did you notice the complexity of the dreamscapes in the movie? I thought it was very inventive.', 'target': 'kya tumne movie mein dreamscapes ki complexity ko notice kiya? Mujhe laga yaha bahut inventive h.'}"
3976,"{'prefix': 'translate English to Hinglish: ', 'input': ""I'm having a hard time recalling some of the specifics.  It's hard to believe this film is almost 10 years old already!  I do recall them growing increasingly more complex and dream like the deeper they went though."", 'target': 'Mujhe kuch specific yaad nai aa rahi h. yaha believe karna mushkil h ki yaha movie 10 saal purani h! Mujhe yaad aa raha h ki yaha din b din complex and dream like ho rhi h.'}"
3977,"{'prefix': 'translate English to Hinglish: ', 'input': 'Did you notice in each dream there was a ""kick""?', 'target': 'kya tune notice kiya ki har ek dream mein ek kick h'}"
3978,"{'prefix': 'translate English to Hinglish: ', 'input': 'I did, I loved it!  It was like a dreamy Rube Goldberg contraption.  ', 'target': 'Maine kiya, yaha mujhe pasand h! Yaha dremy Rube Goldberg contraption ki tarah h.'}"
3979,"{'prefix': 'translate English to Hinglish: ', 'input': ""Can you imagine yourself in a similar scenario?  They must have had a tremendous amount of trust for each other.  If anything went wrong they could have ended up in 'limbo'.  "", 'target': 'kya tum apne aap ko same scenario mein imagine kar sakte ho? Unme bahut jyada trust hona chahiye. Yadi kuch bhi wrong hota h to wo limlbe mein khatm ho sakta h'}"
3980,"{'prefix': 'translate English to Hinglish: ', 'input': ""I couldn't imagine it. Sounds very risky. Especially if the dreamer dies in the dream before the sedative wears off."", 'target': 'mein imagine bhi nahi saktha. voh toh badi risky sound kartha. expecially voh dreamer apna dream mein hi mar jaatha uska sedative wear karne ke pehle hi'}"
