,translation
7471,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like the rock family they were cute.', 'target': 'muje voh rock family bahut pasand hein, voh cute hein'}"
7472,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you think it will end up on B roadway?', 'target': 'kya aap soch rahe ki yeh B roadway mein end hoga?'}"
7473,"{'prefix': 'translate English to Hinglish: ', 'input': 'i think it will. the songs were so catchy', 'target': 'haan muje lag raha hein ki yeh jarur hoga. aur us songs toh bahut catchy hein'}"
7474,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like that the hero in the movie is Elsas younger sister and not the typical prince.', 'target': 'muje voh hero ko pasand hein , voh toh Elsas ka choti bahen hein typical prince ke jaise bilkul nahi hein'}"
7475,"{'prefix': 'translate English to Hinglish: ', 'input': 'me too. I like that it was about family and sisters too. ', 'target': 'muje bhi. muje bhi pasand hein , kyon ki voh toh family aur sisters ke baare mein hein.'}"
7476,"{'prefix': 'translate English to Hinglish: ', 'input': 'Same here and being that I have two i could relate to how they felt about each other. ', 'target': 'haan yar, muje bhi do behen hein, mein usse relate kar sakthe hoon.'}"
7477,"{'prefix': 'translate English to Hinglish: ', 'input': 'i argree. i did not like Hans', 'target': 'mein maantha hoon. muje bhi Hans pasand nahi hein'}"
7478,"{'prefix': 'translate English to Hinglish: ', 'input': 'who was your favorite character?', 'target': 'is me aapka favorite character kon hein?'}"
7479,"{'prefix': 'translate English to Hinglish: ', 'input': 'He was horribe, i did not like how he tried to make Ana the villain. But i did appreciate Kristoff and how helpful he was. ', 'target': 'voh toh horrible hein, aur muje usko pasand nahi hein  kyon ki voh Ana ko villain banane mein vyast ho raha tha. lekin mein Kristoff ko bhi appreciate karunga voh kitna helpful tha.'}"
7480,"{'prefix': 'translate English to Hinglish: ', 'input': 'My favorite character was olof. How about you?', 'target': 'mera favorite character hein Olof. Aapka?'}"
7481,"{'prefix': 'translate English to Hinglish: ', 'input': 'i liked anna. she was precious', 'target': 'Muje Anna ko pasand hein, voh precious hein'}"
7482,"{'prefix': 'translate English to Hinglish: ', 'input': 'did you like the ending', 'target': 'aapko ending pasand hein?'}"
7483,"{'prefix': 'translate English to Hinglish: ', 'input': 'What were your thoughts about the scene when Hans locked up elsa  in that room.', 'target': 'aapko kaisa laga jab Hans Elsa ko us room mein lock kiya tha'}"
7484,"{'prefix': 'translate English to Hinglish: ', 'input': 'it was scary. i was surprised since she liked hans so much at the start', 'target': 'muje toh dar laga. kyon ki voh shuru mein toh Hans ko pasand kar rahi thi'}"
7485,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes i loved the ending, i liked that the town saw that Elsa was not as bad as Hans made her to be, and that Kristoff and ana ended up together', 'target': 'haan yar muje ending pasand hein, muje us town bhi pasand hein jo Elsa ko bura dekhayi gayi jo Hans ka Haal tha, aur kristoff aur ana donno end hogaye'}"
7486,"{'prefix': 'translate English to Hinglish: ', 'input': 'me too. ', 'target': 'muje bhi'}"
7487,"{'prefix': 'translate English to Hinglish: ', 'input': 'He was a character the deception was great', 'target': 'Uska character toh deception hein voh great hein'}"
7488,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes.', 'target': 'yes'}"
7489,"{'prefix': 'translate English to Hinglish: ', 'input': 'My boys love it!', 'target': 'Mere boys ko ye pasand hai'}"
7490,"{'prefix': 'translate English to Hinglish: ', 'input': ""I've watched it a lot of times."", 'target': 'maine ise bahut baar dekha hai'}"
7491,"{'prefix': 'translate English to Hinglish: ', 'input': 'It is such a cute movie', 'target': 'ye bahut hi cute movie hai'}"
7492,"{'prefix': 'translate English to Hinglish: ', 'input': 'Who is your favorite character in Despicable Me?', 'target': 'Tumhara favourite character kaun hai Despicable Me mein?'}"
7493,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like Kevin', 'target': 'Mujhe Kevin pasand hai'}"
7494,"{'prefix': 'translate English to Hinglish: ', 'input': 'Who did you like', 'target': 'Tumhe kaun pasand hai'}"
7495,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like him too. My favorite is Lucy Wilde', 'target': 'Mujhe bhi wo pasand hai. Mera favorite hai Lucy Wilde'}"
7496,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like Gru too. He tries to be such a tough guy', 'target': 'Mujhe Gru bhi pasand hai. Woh ek tough guy banne ki bahut koshish krta hai'}"
7497,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, he is a supervillain and admired by minions.', 'target': 'Han, wo ek supervillain hai aur minions se pasand kiya jata hai.'}"
7498,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like how the minions  all have a little different personality ', 'target': 'Mujhe achha lagta hai ki kaise sabhi minions ki personality alag hai'}"
7499,"{'prefix': 'translate English to Hinglish: ', 'input': 'Who is the other minions you know aside from kevin?', 'target': 'Kevin ko chhod kar dusre konse minions tumhe pasand hai?'}"
7500,"{'prefix': 'translate English to Hinglish: ', 'input': 'bob', 'target': 'Bob'}"
7501,"{'prefix': 'translate English to Hinglish: ', 'input': 'what was the other main character? Do you remember. ', 'target': 'Aur konsa main character hai? Kya tumhe yaad hai.'}"
7502,"{'prefix': 'translate English to Hinglish: ', 'input': 'Oh, I like bob too. I also like the personality of other minions.', 'target': 'Oh, mujhe bhi bob pasand hai. Mujhe dusre minions ki personality bhi pasand hai.'}"
7503,"{'prefix': 'translate English to Hinglish: ', 'input': 'I also remember Victor and Dr. Nefario.', 'target': 'Mujhe Victor aur Dr. Nefario yaad hai.'}"
7504,"{'prefix': 'translate English to Hinglish: ', 'input': 'Those girls really have Gru wrapped around their finger.', 'target': 'Un ladkio ne Gru ko apne ungli pe nacha diya hai'}"
7505,"{'prefix': 'translate English to Hinglish: ', 'input': 'Lol, victor was the funny.', 'target': 'lol, victor to funny tha'}"
7506,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, Victor was really funny too. When was the last time you watched this movie?', 'target': 'Haan, Victor kaafi funny that. Ye movie last time kab dekhi thi?'}"
7507,"{'prefix': 'translate English to Hinglish: ', 'input': 'probably like 6 months ago', 'target': 'Probably 6 mahine pahle'}"
7508,"{'prefix': 'translate English to Hinglish: ', 'input': 'I liked that the little guys win. ', 'target': 'Chhote loge ka jeetna mujhe pasand hai'}"
7509,"{'prefix': 'translate English to Hinglish: ', 'input': ""Just goes to show that size doesn't matter"", 'target': 'Isse yahi pata chalta hai k size matter nahi karta hai.'}"
7510,"{'prefix': 'translate English to Hinglish: ', 'input': 'Oh, that was a long time ago. I watched it just last week. It was a 2010 movie but I love to watched it all over again.', 'target': 'Oh, kaafi lamba time hogaya. Maine last week hi dekhi. Wo 2010 ki movie hai but mujhe wapas dekhne me kaafi maja aaya'}"
7511,"{'prefix': 'translate English to Hinglish: ', 'input': ""Wow! Yeah, it's been awhile for me!"", 'target': 'Wow! haan mere liye bhi kaafi time hogaya hai.'}"
7512,"{'prefix': 'translate English to Hinglish: ', 'input': 'what is your favorite part of the movie?', 'target': 'konsa part aapka favorite hein is movie mein?'}"
7513,"{'prefix': 'translate English to Hinglish: ', 'input': 'When Gru gets his girls back. They really bring a while new meaning to his life. ', 'target': 'jab gru us girls ko getsback kiya. voh vaakahi mein new meaning le aaye unke life mein/.'}"
7514,"{'prefix': 'translate English to Hinglish: ', 'input': 'He would be so lost without the', 'target': 'voh lost hote unke bina'}"
7515,"{'prefix': 'translate English to Hinglish: ', 'input': '*them', 'target': 'voh?'}"
7516,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love that part too.', 'target': 'muje us part ko pasand hein'}"
7517,"{'prefix': 'translate English to Hinglish: ', 'input': 'My favorite part was when the minions is looking for a super villain.', 'target': 'mera favorite part tho jab minions ko us super villain dekha'}"
7518,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, that was a great part too', 'target': 'haan, muje bhi us part pasand hein'}"
7519,"{'prefix': 'translate English to Hinglish: ', 'input': ""do you think they'll make another one"", 'target': 'kya aap ko nahi lagtha ki voh dusre hein'}"
7520,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, of course. Despicable me is a box office hit.', 'target': 'haan ofcourse, box office ka hit hein yar'}"
7521,"{'prefix': 'translate English to Hinglish: ', 'input': 'Sure, they will have a sequel.', 'target': 'sure, usse sequel mil jaayega'}"
7522,"{'prefix': 'translate English to Hinglish: ', 'input': 'Have a nice day!', 'target': 'Aapka din accha ho'}"
7523,"{'prefix': 'translate English to Hinglish: ', 'input': 'hey, you too!', 'target': 'hey, aapka bhi'}"
7524,"{'prefix': 'translate English to Hinglish: ', 'input': 'ready when you are', 'target': 'tum kab taiyaar hoge'}"
7525,"{'prefix': 'translate English to Hinglish: ', 'input': ""Have you seen the new Wonder Woman movie with Gal Gadot. It's got a pretty high Rotten Tomatoes score, 96%?"", 'target': 'kya aapane gal gadot ke saath naee vandar vuman philm dekhee hai. yah ek bahut adhik sada hua tamaatar skor, 96% hai?'}"
7526,"{'prefix': 'translate English to Hinglish: ', 'input': 'Wow that is a good score. Who plays the main character?', 'target': 'vaah yah ek achchha skor hai. mukhy kiradaar kaun nibhaata hai?'}"
7527,"{'prefix': 'translate English to Hinglish: ', 'input': ""I haven't seen it by the way."", 'target': 'mainne ise vaise nahin dekha hai.'}"
7528,"{'prefix': 'translate English to Hinglish: ', 'input': 'Is Gal Gadot the main character?', 'target': 'kya gal gadot mukhy kiradaar hai?'}"
7529,"{'prefix': 'translate English to Hinglish: ', 'input': 'Gal Gadot. I haven\'t seen her in anything before, but apparently she\'s ""an inspired choice"".', 'target': 'ladakee gadot. mainne pahale use kuchh bhee nahin dekha hai, lekin jaahir hai ki vah ""ek prerit vikalp"" hai'}"
7530,"{'prefix': 'translate English to Hinglish: ', 'input': 'To play Diana.', 'target': 'daayana ka kiradaar nibhaane ke lie'}"
7531,"{'prefix': 'translate English to Hinglish: ', 'input': 'Is the movie action packed?', 'target': 'kya philm ekshan se bharapoor hai?'}"
7532,"{'prefix': 'translate English to Hinglish: ', 'input': ""Do you know any of the supporting characters' names?"", 'target': 'kya aap sahaayak paatron mein se koee naam jaanate hain?'}"
7533,"{'prefix': 'translate English to Hinglish: ', 'input': ""Quite so. It's set during World War I and is describes as not demurring from depicting from war time violence"", 'target': 'nissandeh. yah pratham vishv yuddh ke dauraan set kiya gaya hai aur yuddh ke samay kee hinsa ka chitran na karane ke roop mein varnan kiya gaya hai'}"
7534,"{'prefix': 'translate English to Hinglish: ', 'input': 'Whats its rating as far as kids go?', 'target': 'uski rating kya hai bacho ke hisaab se?'}"
7535,"{'prefix': 'translate English to Hinglish: ', 'input': 'Is it PG-13?', 'target': 'kya wo PG-13 hai?'}"
7536,"{'prefix': 'translate English to Hinglish: ', 'input': ""I'm not sure. You should check that out online for sure. It seems like a pretty good movie for a tomboy. Did you know the movie is directed by a woman? Patty Jenkin's the first woman to direct a live action theatrical movie."", 'target': ""mujhe pata nhi hai. Tumhe ye online jaroor check karna chahiye. Ye kissi tomboy ke liye to bahut acchi movie hai. kya tumhe pata hai ki ye movie kissi women ne direct ki hai? Patty Jenkin's pehli aisi women hai jisne live action theatrical movie direct ki hai.""}"
7537,"{'prefix': 'translate English to Hinglish: ', 'input': 'How did it do at the box office?', 'target': 'box office me usne kaise kiya?'}"
7538,"{'prefix': 'translate English to Hinglish: ', 'input': ""I'm not sure. But based on the high scores, I'm sure it did well."", 'target': 'mujhe paka ni pata. but high scores ko dekhake, im sure accha kiya hoga.'}"
7539,"{'prefix': 'translate English to Hinglish: ', 'input': 'And my fave guy, Chris Pine co-stars. He plays a pilot, how dreamy.', 'target': 'or mera fav gyu, chris pine co-stars hai. wo pilot ka role play karta hai, how dreamy.'}"
7540,"{'prefix': 'translate English to Hinglish: ', 'input': 'he is dreamy. any other big stars?', 'target': 'wo hai dreamy. or koi big stars?'}"
7541,"{'prefix': 'translate English to Hinglish: ', 'input': 'Robin Wright plays Antiope, her sister. ', 'target': 'Robin wright antiope ka role play karta hai, her sister.'}"
7542,"{'prefix': 'translate English to Hinglish: ', 'input': 'has she won any awards recently?', 'target': 'kya usne abhi recent me koi award jeete hai?'}"
7543,"{'prefix': 'translate English to Hinglish: ', 'input': ""I don't really pay attention to award shows, so that's not something I would know. I love Robin Wright though, I hope they include her in other Marvel Movies. I think she would have actually been a good Wonder Woman. "", 'target': 'mai award shows pe jyada dhyan nhi deti, so wo mujhe pata nhi hoga.mujhe robin wright pasand hai baaki, i hope ussey or bhi marvel movies me include kare. Mujhe lagta hai wo actually bahut acchi wonder women hoti.'}"
7544,"{'prefix': 'translate English to Hinglish: ', 'input': 'are there other marvel characters in the movie?', 'target': 'koyi marvel characters hi kya movie me?'}"
7545,"{'prefix': 'translate English to Hinglish: ', 'input': 'Nope, but I do get Chris Pine confused for another Marvel Character though.', 'target': 'nahi, lekin mene confuse ho jaungi Chris Pine ke liye Marvel Character ko.'}"
7546,"{'prefix': 'translate English to Hinglish: ', 'input': 'I can not believe the movie did not get higher rating it was funny', 'target': 'muje nahi lagtha ki is movie ko higher rating milega.. lekin funny hei yar'}"
7547,"{'prefix': 'translate English to Hinglish: ', 'input': 'I completely agree. The punch lines were great.', 'target': 'mein bhi maantha hoon... punch lines  tho great hein.'}"
7548,"{'prefix': 'translate English to Hinglish: ', 'input': 'Russell Brand was a great choice to play Dr. Nefario.', 'target': 'Russell Brand ek acchhi choice tha Dr. Nefario play karne ke liye.'}"
7549,"{'prefix': 'translate English to Hinglish: ', 'input': 'I totally agree', 'target': 'Main pura agree karta hu'}"
7550,"{'prefix': 'translate English to Hinglish: ', 'input': 'did you see the movie in 3d it was really good', 'target': 'kya tumne movie ko 3d me dekha hai, wo bahut acchhi hai'}"
7551,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's definitely a movie for all ages. "", 'target': 'Ye movie definitely har age ke liye hai.'}"
7552,"{'prefix': 'translate English to Hinglish: ', 'input': ""I saw it in 3d in the theater and have seen it many times in it's regular format at home."", 'target': 'Maine ye 3d me theater me dekha hai aur ghar par bahut baar dekh chuka hu.'}"
7553,"{'prefix': 'translate English to Hinglish: ', 'input': 'It is a favorite among my children.', 'target': 'ye mere baccho kaa favorite hai.'}"
7554,"{'prefix': 'translate English to Hinglish: ', 'input': 'this is kind of hard there is only so much you can talk about', 'target': 'ye is tarah kaa hard hai ki aap iske baare me baat kar sakte hai'}"
7555,"{'prefix': 'translate English to Hinglish: ', 'input': ""The paragraphs give you limited information to talk about, it's much easier to speak of personal experiences with this movie."", 'target': 'Paragraphs me diye hua jaankaari bahut kam hai baat karne ke liye, isse kahi jyaada aasaan hai is movie ke baare me apne experience pe bolna.'}"
7556,"{'prefix': 'translate English to Hinglish: ', 'input': 'I am glad the movie at least recieved an A score for CinemaScore. ', 'target': 'Main khush hu ki is movie ko kam se kam A score mila CinemaScore me.'}"
7557,"{'prefix': 'translate English to Hinglish: ', 'input': 'yeah I agree ,', 'target': 'haan, mein maantha hoon,'}"
7558,"{'prefix': 'translate English to Hinglish: ', 'input': 'The moon thing was funny', 'target': 'voh moon thing toh funny hein'}"
7559,"{'prefix': 'translate English to Hinglish: ', 'input': 'The moon thing was hilarious. ', 'target': 'moon thing tho hilarious hein'}"
7560,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's such a great and ridiculous super villian idea."", 'target': 'yeh badiya hein aur iska super villian ka idea tho ridiculous hein.'}"
7561,"{'prefix': 'translate English to Hinglish: ', 'input': 'well you know you can not trust the banker he is paying to steal the moon', 'target': 'aapko tho patha hoga, ki koi banker par trust nahi karte kyon ki voh moon ko steal kar raha tha.'}"
7562,"{'prefix': 'translate English to Hinglish: ', 'input': ""Very true. I love that it's the Bank of Evil. That cracks me up. It's perfect for the movie."", 'target': 'sach hein yar. muje bank of evil ko pasand hein.. yeh tho muje crackup hein.. yeh movie ke liye perfect hein..'}"
7563,"{'prefix': 'translate English to Hinglish: ', 'input': 'I also really enjoyed Vector as a villain. Stealing the pyramid was hilarious.', 'target': 'muje vector, villain ka role toh bahut pasand hein. pyramid ko steal karna tho hilarious hein yar..'}"
7564,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like pixar fims', 'target': 'muje pixar fims ko pasand hein'}"
7565,"{'prefix': 'translate English to Hinglish: ', 'input': 'I do too. They are generally as amusing for adults as they are kids.', 'target': 'muje bhi.. voh tho adult ke liye tho amuse hein yar, bachon ko bhi.'}"
7566,"{'prefix': 'translate English to Hinglish: ', 'input': ""I love the scene when the girls interrupt the video chat. It's so typical of kids."", 'target': 'muje is scene ko bahut pasand hein, jab us girls ne us video ko interrupt kiya.. voh typical kids lag rahe the..'}"
7567,"{'prefix': 'translate English to Hinglish: ', 'input': 'hey the play with the girls with the cookies at vectors house was smart', 'target': 'hey woh play ladkiyoon ke saath cookies ke saath vector ke ghar par smart tha'}"
7568,"{'prefix': 'translate English to Hinglish: ', 'input': 'It was such a great idea.  Perfect ploy.', 'target': 'who bahut hi shaandar idea tha. perfect ploy'}"
7569,"{'prefix': 'translate English to Hinglish: ', 'input': 'oh the theme park was funny ', 'target': 'oh woh theme park funny tha'}"
7570,"{'prefix': 'translate English to Hinglish: ', 'input': 'I loved seeing Gru really develop love for the girls over time. It was very adorable and heart warming.', 'target': 'mujhe achcha laga deekhke ki gru ladkiyoon mein dilchasbi le raha tha. woh bahut hi adorable aur heart warming tha.'}"
7571,"{'prefix': 'translate English to Hinglish: ', 'input': 'you just knew the girls were going to interrupt the meeting their kids', 'target': 'tumhe pata that ki ye ladkiyaan unke bachchon ki meeting interrupt karne waali thi'}"
7572,"{'prefix': 'translate English to Hinglish: ', 'input': 'I loved the scene when Gru has to rescue the girls.', 'target': 'gru ki ladkiyoon ko bachane waali scene mujhe bahut pasand hai.'}"
7573,"{'prefix': 'translate English to Hinglish: ', 'input': 'oh yeah i agree', 'target': 'haan i agree'}"
7574,"{'prefix': 'translate English to Hinglish: ', 'input': ""And the moon getting bigger in Vector's ship was hilarious."", 'target': 'aur moon ka baddhna vector ke ship ship me kaafi hilarious tha'}"
7575,"{'prefix': 'translate English to Hinglish: ', 'input': 'I also loved all of the interactions between Dr. Nefario and any other character. They were hilarious. Russell Brand really was the perfect choice for him.', 'target': 'mujhe achcha laga woh saari interactions dr. nefario aur kisi aur character ke beech mein. woh kaafi mazedaar the. russell brand ek perfect choice tha uske liye.'}"
7576,"{'prefix': 'translate English to Hinglish: ', 'input': 'it was very touching when the girls offered the money from their piggy bank', 'target': 'woh kaafi touching tha jab ladkiyoon ne apne piggy bank se paise offer kiye.'}"
7577,"{'prefix': 'translate English to Hinglish: ', 'input': 'It was. It was so sweet. And the minions were so loyal to Gru as well. It was adorable.', 'target': 'haan yar yeh tho sweet hein.. aur voh minions tho badi loyal nikle us gru ko.. bahut adorable hien yar'}"
7578,"{'prefix': 'translate English to Hinglish: ', 'input': 'I was happy vector got stuck on the moon', 'target': 'muje vector ke liye bahut happy hoon kyon ki voh moon mein struck ho gaya'}"
7579,"{'prefix': 'translate English to Hinglish: ', 'input': 'As was I. It was an excellent way for him to end up. Fitting for how pouty and childish he was the entire time.', 'target': 'mein bhi.. ache endup hein yar... pouty aur childish ke liye tho bilkul fitting hein yar'}"
7580,"{'prefix': 'translate English to Hinglish: ', 'input': 'yead definately a spoiled child well I just counted and the conversation and it has been 15 comments we should be done with the task', 'target': 'haan us spoiled child ke liye ab mein count kartha aur is conversation ke liye muje 15 comments nahi aatha, jo ab mein is task ke liye kar raha hoon'}"
7581,"{'prefix': 'translate English to Hinglish: ', 'input': 'do you like frozen?', 'target': 'Kya aapko Frozen pasand hai ?'}"
7582,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love Frozen!', 'target': 'main Frozen ko love karata hoon!'}"
7583,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love frozen yogurt! but also this movie :)', 'target': 'mujhe  frozen yogurt bahut pasand hai! lekin yah movie bhee  :)'}"
7584,"{'prefix': 'translate English to Hinglish: ', 'input': 'LOL!  I Cant wait for the second movie of Frozen to release', 'target': 'LOL! Main Frozen kee doosri Film ke  release hone ka intajaar kar nahin paa raha hoon.'}"
7585,"{'prefix': 'translate English to Hinglish: ', 'input': 'what is your favorite character?', 'target': 'Aapka favorite character kya hai ?'}"
7586,"{'prefix': 'translate English to Hinglish: ', 'input': 'Anna because shes independent!', 'target': 'Anna kyonki wo  independent hai!'}"
7587,"{'prefix': 'translate English to Hinglish: ', 'input': 'yours?', 'target': 'ise wo own karti hai kya ?'}"
7588,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like Elsa', 'target': 'Main Elsa ko like karta hoon.'}"
7589,"{'prefix': 'translate English to Hinglish: ', 'input': 'she reminds of my friend of the same name', 'target': 'vah usee naam ke mere friend kee remind karatee hai'}"
7590,"{'prefix': 'translate English to Hinglish: ', 'input': 'also the character designs are cool', 'target': 'character designs bhee bahut accha hai.'}"
7591,"{'prefix': 'translate English to Hinglish: ', 'input': 'thats cool! Anna reminds me of my girls - they are red-heads too', 'target': 'yah achchha hai! Anna mujhe apanee ladakiyon ka remind karatee hain - ve bhee red-hed hain'}"
7592,"{'prefix': 'translate English to Hinglish: ', 'input': 'do you like the songs?', 'target': 'kya aap gaane like karte hain?'}"
7593,"{'prefix': 'translate English to Hinglish: ', 'input': 'Of course - who doesnt!  We still sing them around our house! ', 'target': 'Of course - kaun nahin karata hai! ham abhee bhee wo sab apane ghar ke aasapaas gaate hain!'}"
7594,"{'prefix': 'translate English to Hinglish: ', 'input': 'that is awesome!', 'target': 'wo awesome hai.'}"
7595,"{'prefix': 'translate English to Hinglish: ', 'input': 'The first time we saw Frozen was on a Disney Cruise Ship ', 'target': 'hamane pahalee baar Frozen ko Disney Cruise Ship par dekha tha'}"
7596,"{'prefix': 'translate English to Hinglish: ', 'input': ""what's your favorite?"", 'target': 'tera favorite kya hein?'}"
7597,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love Let it Go but also In Summer - especially now since its so cold!  Whats your favorite', 'target': 'muje cold par bahut pasand hein summer bhi pasand hein.. tumhara favorite kya hein'}"
7598,"{'prefix': 'translate English to Hinglish: ', 'input': ""i don't remember"", 'target': 'muje yaad nahi hein'}"
7599,"{'prefix': 'translate English to Hinglish: ', 'input': 'do you have a favorite part of the movie', 'target': 'us movie ka favorite part kya hein'}"
7600,"{'prefix': 'translate English to Hinglish: ', 'input': 'the snowman is a funny character', 'target': 'voh snowman.. kitna funny character hein yar'}"
7601,"{'prefix': 'translate English to Hinglish: ', 'input': 'he is hilarious. ', 'target': 'ha yar voh to funny hain..'}"
7602,"{'prefix': 'translate English to Hinglish: ', 'input': 'olaf?', 'target': 'olaf?'}"
7603,"{'prefix': 'translate English to Hinglish: ', 'input': 'do you have a favorite scene?', 'target': 'tumhara favorite scene kya hein yar'}"
7604,"{'prefix': 'translate English to Hinglish: ', 'input': 'I really like the scene with the Trolls.  The ending also gets me every time when Elsa saves Anna. ', 'target': 'muje voh trolls ka scene acha laga. aur voh ending scene bhi pasand aaya jab elsa anna ko saves kiya'}"
7605,"{'prefix': 'translate English to Hinglish: ', 'input': 'whats yours', 'target': 'aapaka kya hai'}"
7606,"{'prefix': 'translate English to Hinglish: ', 'input': 'the ending is great', 'target': 'ant mahaan hai'}"
7607,"{'prefix': 'translate English to Hinglish: ', 'input': 'the scene with the trolls too.', 'target': 'trols ke saath drushy bhee.'}"
7608,"{'prefix': 'translate English to Hinglish: ', 'input': 'I hope the trolls are in the second movie more', 'target': 'mujhe aasha hai ki trol doosaree philm mein adhik hain'}"
7609,"{'prefix': 'translate English to Hinglish: ', 'input': 'haha maybe they will have their own spinoff movie', 'target': 'hah shaayad ve apanee khud kee spinoff philm hogee'}"
7610,"{'prefix': 'translate English to Hinglish: ', 'input': 'that would be cute too', 'target': 'vah bhee pyaara hoga'}"
7611,"{'prefix': 'translate English to Hinglish: ', 'input': 'nice chatting to you. Have a good day!', 'target': 'aapase achchha chaiting aapaka din shubh ho!'}"
7612,"{'prefix': 'translate English to Hinglish: ', 'input': 'you too', 'target': 'aap bhee'}"
7613,"{'prefix': 'translate English to Hinglish: ', 'input': ""I've seen this movie before"", 'target': 'maine ye movie pehle bhi dekhi hai'}"
7614,"{'prefix': 'translate English to Hinglish: ', 'input': 'i have not i  heard it was good though', 'target': 'maine nahi suna, Par ye accha hai.'}"
7615,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like any movie that has leonardo dicaprio tho', 'target': 'Mujhe koi bhi movie pasand hai jisme  leonardo dicaprio tho ho'}"
7616,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes, it is hard to understand in the beginning but you get hooked later on', 'target': 'Yes, beginning me ise samjhna hard hai but baad me aap ise kar paate hai'}"
7617,"{'prefix': 'translate English to Hinglish: ', 'input': 'Is it an action movie?', 'target': 'kya ye ek action movie hai?'}"
7618,"{'prefix': 'translate English to Hinglish: ', 'input': ""it's a thriller/science fiction movie"", 'target': 'ye ke thriller/science fiction movie hai'}"
7619,"{'prefix': 'translate English to Hinglish: ', 'input': 'oh ok.  ', 'target': 'oh ok'}"
7620,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hello there!', 'target': 'namaste!'}"
7621,"{'prefix': 'translate English to Hinglish: ', 'input': 'So tell me a little bit about this movie :)', 'target': 'So is movie ke bare mein thoda batao :)'}"
7622,"{'prefix': 'translate English to Hinglish: ', 'input': 'have you seen the movie frozen?', 'target': 'kya tumne movie frozen dekha hai?'}"
7623,"{'prefix': 'translate English to Hinglish: ', 'input': ""I actually have not...but I've heard let it go too many times for comfort."", 'target': 'actually maine nahi dekha...lekin maine suna hai wo bahut baar gaya hai comfort ke liye'}"
7624,"{'prefix': 'translate English to Hinglish: ', 'input': 'How do you feel about the movie? Care to share a little bit?', 'target': 'tumhe movie ke bare me kaisa laga?bata sakte ho thoda?'}"
7625,"{'prefix': 'translate English to Hinglish: ', 'input': 'They say its the best animated movie Disney has put out since Beauty and the beast', 'target': 'bata rahe hain ki vah Disney ki best anaimated movie banaya hai Beauty and the beast ke baad'}"
7626,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think it was a great movie. The songs are adorable. good for kids. even the critics liked it', 'target': 'Lagta hai great movie hai.Songs adorable hain.kids ke liye accha hai. even critcs ko bhi accha laga'}"
7627,"{'prefix': 'translate English to Hinglish: ', 'input': ""Hmm I think I'll have to check it out. So I can at least say that I've seen it then ! :)"", 'target': 'Hmm mujhe lagta hai ki mujhe check karna hoga.So main kah sakta hoon ki maine dekha hai ! :)'}"
7628,"{'prefix': 'translate English to Hinglish: ', 'input': 'yes. its a story of two princesses. Elsa and Anna', 'target': 'yes. wah story do princess ke bare mein hai. Elsa aur Anna'}"
7629,"{'prefix': 'translate English to Hinglish: ', 'input': ""Who doesn't like princesses? Whats the story line like?"", 'target': 'kisko princess accha nahi lagta? Story line kaisa hai ?'}"
7630,"{'prefix': 'translate English to Hinglish: ', 'input': 'Princess Elsa has magic powers but is insecure about since she injured her sister when they wonder. It became to much and she ran away', 'target': 'Princess Elsa ke paas magic powers hai lekin insecure hai kyonki usne uske sister ko inure kiya.woh bahut hua aur woh bhaag gayi'}"
7631,"{'prefix': 'translate English to Hinglish: ', 'input': ""Well that's depressing"", 'target': 'khair yah niraashaajanak hai'}"
7632,"{'prefix': 'translate English to Hinglish: ', 'input': 'Their parent died and Ana has to find her sister so they can run the country together. ', 'target': 'unake maata-pita kee mrtyu ho gaee aur ena ko apanee bahan ko dhoondhana hai taaki ve desh ko ek saath chala saken.'}"
7633,"{'prefix': 'translate English to Hinglish: ', 'input': ""So what's the storyline?"", 'target': 'kahaanee kya hai?'}"
